appid,windows_req,mac_req,linux_req,required_age,awards
512790,Minimum: OS *: Windows 7 or higher Processor: Intel Core i3-2100 or AMD equivalent Memory: 3 GB RAM Graphics: NVIDIA GTX 650 2GB or AMD HD7770 2GB Storage: 9 GB available space,Minimum: OS: OS X 10.8 Mountain Lion Processor: Intel Core i3-2100 or AMD equivalent Memory: 3 GB RAM Graphics: NVIDIA GTX 650 2GB or AMD HD7770 2GB Storage: 9 GB available space,Minimum: OS: Ubuntu Processor: Intel Core i3-2100 or AMD equivalent Memory: 3 GB RAM Graphics: NVIDIA GTX 650 2GB or AMD HD7770 2GB Storage: 9 GB available space,0,
512830,Minimum: OS: win7 Processor: i5 3450 Memory: 1024 MB RAM Graphics: GTX650 DirectX: Version 10 Storage: 1 GB available space Sound Card: no limit VR Support: SteamVR,,,16,
512890,Minimum: Requires a 64-bit processor and operating system OS *: Windows 7 Processor: 2 GHz Intel Core i5 or better Memory: 4 GB RAM Graphics: Intel HD Graphics 4000 DirectX: Version 11 Storage: 1600 MB available space,Minimum: OS: macOS High Sierra or Mojave Processor: 2 GHz Intel Core i5 or better Memory: 4 GB RAM Graphics: Intel HD Graphics 4000 Storage: 1600 MB available space,Minimum: OS: Ubuntu 18.04.2 LTS Processor: 2 GHz Intel Core i5 or better Memory: 4 GB RAM Graphics: Intel HD Graphics 4000 Storage: 1600 MB available space,0,Award
512900,Minimum: OS *: Windows 7 or Later Processor: Dual-Core Intel or AMD processor Memory: 4 GB RAM Graphics: DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities Storage: 320 MB available space,Minimum: OS: Mac OS X 10.9+ Processor: Intel Dual-Core Memory: 4 GB RAM Graphics: DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities Storage: 340 MB available space,Minimum: OS: Ubuntu 12.04+ Processor: Intel Dual Core Memory: 4 GB RAM Graphics: DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities Storage: 350 MB available space,0,
513000,"Minimum: OS *: Windows 8.1 (64 bit), Windows 7 (32 & 64 bit), Windows Vista (32 & 64 bit) Processor: AMD Athlon 64 3200+ / Intel Pentium 4 3200+ Memory: 512 MB RAM Graphics: NVIDIA GeForce 6100 or compatible DirectX: Version 9.0 Storage: 200 MB available space Sound Card: Onboard Sound Additional Notes: .net Framework 2.0 or higher",,,0,
513060,Minimum: OS: XP Processor: Dual Core 2.2 GHz Memory: 4 GB RAM Graphics: Geforce GTX 550 Ti DirectX: Version 8.0 Storage: 1 GB available space Additional Notes: Touchscreen approved.,,,0,
513480,Minimum: OS *: Windows 7 Processor: Dual-core from Intel or AMD at 2.0 GHz Memory: 4 GB RAM Graphics: Videocard with at least 512MB DirectX: Version 11 Storage: 1 GB available space Sound Card: Any,,,0,
513510,"Minimum: Requires a 64-bit processor and operating system OS *: Windows 7 (x64) Processor: Dual core from Intel or AMD at 2.0 GHz Memory: 4 GB RAM Graphics: nVidia GeForce 8600/9600GT, ATI/AMD Radeon HD2600/3600 Network: Broadband Internet connection Storage: 2 GB available space Sound Card: DirectX Compatible","Minimum: OS: OS X Mavericks 10.9 Processor: Dual core from Intel Memory: 4 GB RAM Graphics: nVidia 320M or higher, or Radeon HD 2400 or higher, or Intel HD 3000 or higher Network: Broadband Internet connection Storage: 2 GB available space","Minimum: OS: Ubuntu 14.04 (x64) Processor: Dual core from Intel or AMD at 2.8 GHz Memory: 4 GB RAM Graphics: nVidia Geforce 8600/9600GT (Driver v331), AMD HD 2xxx-4xxx (Driver mesa 10.5.9), AMD HD 5xxx+ (Driver mesa 10.5.9 or Catalyst 15.7), Intel HD 3000 (Driver mesa 10.6) Network: Broadband Internet connection Storage: 2 GB available space Sound Card: OpenAL Compatible Sound Card",0,
513560,Minimum: OS: windowsXP Processor: 1.4 GHz Memory: 512 MB RAM Graphics: OpenGL 1.1 Capable Video with 512MB VRAM Network: Broadband Internet connection Storage: 300 MB available space Sound Card: Any,"Minimum: OS: Mac OS X 10.8 Processor: 1,7 GHz Dual-Core Intel Core i7 Prozessor Memory: 512 MB RAM Graphics: Intel HD Graphics 5000 Network: Broadband Internet connection Storage: 300 MB available space Sound Card: Any","Minimum: OS: Linux Ubuntu 12.04 or later, SteamOS 2.20 or later Processor: Intel Core 2 or AMD equivalent Memory: 512 MB RAM Graphics: OpenGL 2.0 compatible, 512 MB VRAM Network: Broadband Internet connection Storage: 300 MB available space Sound Card: Any",0,
513550,"Minimum: Requires a 64-bit processor and operating system OS *: Windows Vista Processor: 2 GHz Dual Core CPU Memory: 2 GB RAM Graphics: ATI Radeon, Geforce with at least 512 MB VRAM DirectX: Version 11 Storage: 1 GB available space Sound Card: DirectX compatible sound card with latest drivers",Minimum: OS: OS X 10.9.5 Processor: 2.4Ghz Intel Core 2 Duo Memory: 2 GB RAM Graphics: NVIDIA GeForce 9400M 256MB Storage: 1 GB available space Sound Card: Compatible sound card with latest drivers,"Minimum: OS: Ubuntu 1604.1 Processor: Core 2 Quad 2.4 GHZ 16600 Memory: 1 GB RAM Graphics: Nvidia GeForce 8800GT 512MB Storage: 1 GB available space Sound Card: Compatible Sound Card Additional Notes: Mouse, Keyboard",0,Award
513490,"Minimum: OS: 7, 8.1, 10 Processor: Intel® i5-4590 / AMD FX 8350 equivalent Memory: 4 GB RAM Graphics: NVIDIA GeForce® GTX 970 / AMD Radeon™ R9 290 equivalent Storage: 3 GB available space VR Support: SteamVR or Oculus PC. Gamepad required",,,0,
513570,"Minimum: OS *: Windows 10, 7, 8.1, Vista, XP (32 and 64-bit) Processor: Dual Core 2.0GHz or equivalent processor Memory: 2 GB RAM Graphics: Direct X 9.0c compliant video card with 512MB-RAM and 192 bit or 256 bit DirectX: Version 9.0c Storage: 2000 MB available space Sound Card: DirectX compatible sound card",,,0,
513580,Minimum: OS *: Windows XP Processor: Single Core 1.6 Ghz Memory: 1024 MB RAM Graphics: 512 Mb non integrated DirectX: Version 9.0 Network: Broadband Internet connection Storage: 700 MB available space Sound Card: Direct X Compatible,Minimum: OS: OSX Processor: Intel Memory: 1024 MB RAM Graphics: 512 Mb Network: Broadband Internet connection Storage: 700 MB available space,Minimum: OS: Linux Kernal 3.2 32 & 64 bits Processor: Single Core 1.6 Ghz Memory: 1024 MB RAM Graphics: 512 Mb non integrated Network: Broadband Internet connection Storage: 700 MB available space,0,
513590,"Minimum: OS: XP, Vista, 7, 8, 8.1 Processor: 2GHz Memory: 100 MB RAM Graphics: 512MB Storage: 88 MB available space Sound Card: Stereo Sound",Minimum: Processor: 2 GHz Memory: 100 MB RAM Graphics: 512 MB,Minimum: Processor: 2GHz Memory: 100 MB RAM Graphics: 512MB,0,
513600,Minimum: OS: XP Processor: 2.4 Ghz Dual Core CPU Memory: 1024 MB RAM Graphics: 512MB Dedicated Memory DirectX: Version 9.0 Storage: 500 MB available space Sound Card: DirectX® Compatible Additional Notes: UI optimized for 16:9 aspect ratio,Minimum: OS: OS X 10.7+ Processor: 2.4 Ghz Dual Core CPU Memory: 1024 MB RAM Graphics: 512MB Dedicated Memory Storage: 500 MB available space Additional Notes: UI optimized for 16:9 aspect ratio,"Minimum: OS: Ubuntu 10.10+, SteamOS+ Processor: 2.4 Ghz Dual Core CPU Memory: 1024 MB RAM Graphics: 512MB Dedicated Memory Storage: 500 MB available space Additional Notes: UI optimized for 16:9 aspect ratio",0,
513610,"Minimum: OS *: Windows XP, Vista, 7, or later Graphics: DirectX 9 (or later) compatible graphics card with at least 32MB of memory DirectX: Version 9.0 Sound Card: DirectX 9 compatible sound card",Minimum: OS: Mavericks (OSX 10.9) OS or above Processor: Intel chipset,"Minimum: OS: SteamOS+, Ubuntu 14 or above Memory: 512 MB RAM Graphics: OpenGL-capable graphics card with valid driver Additional Notes: Although it should work with other Linux systems",0,
513620,Minimum: OS *: Windows 7+ Processor: any multicore processor with 2GHz speed Memory: 512 MB RAM Graphics: any graphics card made in the last couple years with 1 GB vram DirectX: Version 11 Storage: 500 MB available space,Minimum: OS: OS X 10.7+ Processor: any multicore processor with 2GHz speed Memory: 512 MB RAM Graphics: any graphics card made in the last couple years with 1 GB vram Storage: 500 MB available space,"Minimum: OS: Ubuntu 10.10+, SteamOS+ Processor: any multicore processor with 2GHz speed Memory: 512 MB RAM Graphics: any graphics card made in the last couple years with 1 GB vram Storage: 500 MB available space",0,
513660,Minimum: OS *: Windows Vista Processor: Intel Core 2 Duo T6000 Memory: 2 GB RAM Graphics: ATI Mobility Radeon HD 4500 Series or Nvidia equivalent DirectX: Version 10 Storage: 4 GB available space,,,0,
513690,"Minimum: Requires a 64-bit processor and operating system OS *: Windows 7  64 bit Processor: Intel i5 3.2GHz / AMD FX 8350 Memory: 4 GB RAM Graphics: nVidia GTX 750ti / AMD Radeon R7 265 DirectX: Version 11 Storage: 12 GB available space Additional Notes: Supports game controller, mouse and keyboard and Cloud Saves",Minimum:,Minimum:,0,
513720,"Minimum: OS *: Windows 7, 8 Processor: i5 Memory: 2 GB RAM Graphics: 1 GB memory DirectX: Version 9.0c Storage: 50 MB available space",,Minimum: OS: Ubuntu Processor: i5 Memory: 2 GB RAM Graphics: 1 GB memory Storage: 60 MB available space,0,
513710,Minimum: Requires a 64-bit processor and operating system OS: Windows 10 64-bit Processor: Intel Core i5-4430 / AMD FX-6300 Memory: 16 GB RAM Graphics: NVIDIA GeForce GTX 1060 3GB / AMD Radeon RX 480 4GB DirectX: Version 11 Network: Broadband Internet connection Storage: 80 GB available space Additional Notes: SSD,Minimum:,Minimum:,0,
513760,"Minimum: Processor: Intel i5-4590 or AMD FX 8350 equivalent or greater Memory: 4 GB RAM Graphics: Nvidia GeForce GTX970, or AMD Radeon R9 290 equivalent or greater VR Support: SteamVR",,,0,
513770,"Minimum: Requires a 64-bit processor and operating system OS *: WINDOWS XP,VISTA,7,8,8.1,10 Processor: Pentium 4 1 Ghz (or equivalent) Memory: 200 MB RAM Graphics: ATI or NVidia card  64 MB RAM DirectX: Version 9.0c Storage: 100 MB available space Sound Card: DirectX 9.0 compatible Sound Card",Minimum:,Minimum:,0,
513740,Minimum: OS *: Windows 7 64-bit or more recent. Processor: Quad-core Intel or AMD processor - 2.5 GHz or faster. Memory: 8 GB RAM Graphics: NVIDIA GeForce 470 GTX or AMD Radeon 6870 HD series card or higher. Sound Card: DirectX 9.0 Compatible Sound.,,,0,
513790,Minimum: OS *: Windows 7 Processor: 3.3 Ghz Intel Core i5-2500k Memory: 8 GB RAM Graphics: NVIDIA GeForce GTX 970 DirectX: Version 11 Storage: 500 MB available space VR Support: SteamVR. Room Scale 2m by 1.5m area required Additional Notes: HTC Vive headset required to play,,,0,
513780,Minimum: OS *: Windows XP/Windows Vista/Windows 7/8/10. Processor: 1.6 GHz. Memory: 200 MB RAM Graphics: DirectX 9.0 Compatible. Storage: 50 MB available space Sound Card: DirectX 9.0 Compatible Sound. Additional Notes: To access leaderboards and online content an Internet connection is required.,,,0,
513810,Minimum: OS *: Windows 7 or higher Processor: Core i5-2500 3.30GHz Memory: 4 GB RAM Graphics: AMD Radeon HD 6790 1GB DirectX: Version 11 Storage: 308 MB available space Sound Card: Any,,,0,
513820,Minimum: OS *: Windows 7 or higher Processor: Any 64 or 32bit processor Memory: 2 GB RAM Graphics: DirectX or OpenGL Compatible Video Card Storage: 2 GB available space,Minimum: OS: 10.9 or higher Processor: Any 32 or 64bit processor Memory: 2 GB RAM Graphics: DirectX or OpenGL Compatible Video Card Storage: 2 GB available space,"Minimum: OS: Debian, Ubuntu, Linux Mint Processor: Any 32 or 64 bit processor Memory: 2 GB RAM Graphics: OpenGL compatible Video Card Storage: 2 GB available space",0,
513860,Minimum: Requires a 64-bit processor and operating system OS *: Windows 7 Processor: Intel® Core™ i5-750 - Quad-Core with 2.67 Ghz Memory: 4 GB RAM Graphics: Nvidia GTX 970 DirectX: Version 9.0c Storage: 6 GB available space VR Support: SteamVR,Minimum:,Minimum:,0,Award
513840,Minimum: OS *: Windows 7 Processor: 2.0 GHz Memory: 2048 MB RAM Graphics: Intel HD (Integrated) Graphics DirectX: Version 9.0 Storage: 100 MB available space,Minimum: OS: Mac OS X 10.6+ Processor: 2.5 GHz Memory: 1 GB RAM Graphics: Intel HD Graphics 3000 512 MB Storage: 100 MB available space,Minimum: OS: Ubuntu 14.04 Processor: Intel Core i3 2.27 GHz Memory: 2048 MB RAM Graphics: Intel HD (Integrated) Graphics Storage: 100 MB available space,0,Award
513910,Minimum: OS *: Windows 7 Processor: Intel Pentium E2180 2.0 GHz (or AMD equivalent) Memory: 1 GB RAM Graphics: Anything with DX9 (shader model 3.0) capability DirectX: Version 9.0 Storage: 500 MB available space,,,0,
513880,Minimum: OS *: Windows XP Processor: Intel Core 2 Duo 2GHz or higher Memory: 1 GB RAM Graphics: NVIDIA GeForce 8800GT Storage: 1 GB available space Sound Card: DirectX®-compatible,Minimum: OS: OSX 10.8 Mountain Lion Processor: 1.8GHz Intel dual-core and above Memory: 1 GB RAM Graphics: Intel HD5000 with minimum 512MB VRAM and Pixel Shader 3.0 support Storage: 1 GB available space,Minimum: Processor: SSE2 instruction set support. Memory: 1 GB RAM Graphics: shader model 3.0 Storage: 1 GB available space,0,
513890,Minimum: OS *: Windows 7 and newer Processor: From 2007 or newer Memory: 1024 MB RAM Graphics: From 2007 or newer DirectX: Version 7.1 Storage: 2 GB available space,Minimum: OS: 10.6 Processor: From 2007 or newer Memory: 1024 MB RAM Graphics: From 2007 or newer Storage: 2 GB available space,,0,
513930,"Minimum: OS *: Windows 7 Processor: Intel Celeron, Pentium 4 Memory: 1024 MB RAM Graphics: Nvidia Geforce GT640 Storage: 400 MB available space Additional Notes: Recommended DX11",,,0,
513960,Minimum: OS *: Windows 7 or higher Processor: Intel Pentium processor T4400 2.2GHz Memory: 2 GB RAM Graphics: ATI Mobility Radeon HD 4650 DirectX: Version 9.0 Storage: 1.5 GB available space,"Minimum: OS: MacOS Sierra 10.12 Processor: Intel core I5 2,4 GHz Memory: 4 GB RAM Graphics: NVIDIA GeForce GT 330M 256MB Storage: 2 GB available space Additional Notes: May change (if you find lower specs that work, please tell us! )",Minimum: OS: Ubuntu 14 or higher Processor: Intel® Atom™ Processor N270 with Mobile Intel® 945GSE Express Chipset Memory: 1.2 GB RAM Graphics: Intel® Graphics Media Accelerator 950 Storage: 1.5 GB available space,0,
513920,Minimum: OS *: Windows XP Processor: Not A Potato Memory: 50 MB RAM Graphics: Any DirectX: Version 9.0c Storage: 20 MB available space,,,0,
513980,Minimum: OS: 7 Processor: AMD A10-7300 Memory: 8 GB RAM Graphics: Radeon R6 DirectX: Version 9.0 Storage: 500 MB available space,,,0,
513990,Minimum: OS: XP/Vista/7/8/10 Processor: 1.6 Ghz Memory: 512 MB RAM Graphics: 128 Mb DirectX: Version 9.0 Storage: 307 MB available space,,,0,Award
514010,Minimum: OS *: Windows 8 / Windows 7 / Windows Vista / Windows XP Memory: 256 MB RAM Storage: 175 MB available space,,,0,
514050,Minimum: OS *: Windows : Vista / 7 / 8 / 10 Processor: 1.8 GHz Processor Memory: 512 MB RAM Graphics: 3D graphics card compatible with DirectX 7 Storage: 500 MB available space Sound Card: 100% DirectX compatible card or onboard sound,,,0,
514080,Minimum: OS *: Windows XP / Vista / 7 / 8 / 10 Processor: 1.0 GHz Processor Memory: 512 MB RAM Graphics: 100% DirectX compatible graphics Storage: 800 MB available space Sound Card: 100% DirectX compatible card or onboard sound,,,0,
514090,Minimum: OS *: Windows 7 or higer Processor: 1.4GHz or higer Graphics: DirectX9.0 compatible DirectX: Version 9.0c Storage: 450 MB available space,Minimum: OS: Mac OS 10.9 or higer Processor: 1.4GHz or higer Graphics: 256MB VRAM or higer Storage: 450 MB available space,,0,
514130,Minimum: OS *: Windows 7 / 8 / 10 Processor: 1.8 GHz Memory: 512 MB RAM Graphics: 3D graphics card compatible with DirectX 7 DirectX: Version 9.0 Storage: 590 MB available space Additional Notes: European Air War supports only LAN Multiplayer,,,0,
514150,Minimum: OS *: Windows XP / Vista / 7 / 8 / 10 Processor: 1.0 GHz Processor Memory: 512 MB RAM Graphics: 100% DirectX compatible graphics Storage: 600 MB available space Sound Card: 100% DirectX compatible card or onboard sound,,,0,
514140,Minimum: OS *: Windows XP / Vista / 7 / 8 / 10 Processor: 1.0 GHz Processor Memory: 512 MB RAM Graphics: 100% DirectX compatible graphics Storage: 700 MB available space Sound Card: 100% DirectX compatible card or onboard sound,,,0,
514160,"Minimum: OS *: Windows: Vista / 7 / 8 / 10 Processor: 2.0 GHz Processor Memory: 1 GB RAM Graphics: NVIDIA GeForce FX5700, ATI Radeon 9600, Intel GMA X3000 or better (requires TnL and Shader Model 2.0 support) Storage: 250 MB available space Sound Card: 100% DirectX compatible card or onboard sound",,,0,
514180,"Minimum: OS *: Windows: Vista / 7 / 8 / 10 Processor: 2.0 GHz Processor Memory: 1 GB RAM Graphics: NVIDIA GeForce FX5700, ATI Radeon 9600, Intel GMA X3000 or better (requires TnL and Shader Model 2.0 support) DirectX: Version 9.0c Storage: 400 MB available space Sound Card: 100% DirectX compatible card or onboard sound",,,0,
514170,"Minimum: OS *: Windows: Vista / 7 / 8 / 10 Processor: 2.0 GHz Processor Memory: 1 GB RAM Graphics: NVIDIA GeForce FX5700, ATI Radeon 9600, Intel GMA X3000 or better (requires TnL and Shader Model 2.0 support) DirectX: Version 9.0c Storage: 500 MB available space Sound Card: 100% DirectX compatible card or onboard sound",,,0,
514200,Minimum: OS *: WindowsR 7/8/8.1/10 (32bit/64bit) Processor: Intel Core2 Duo or better Memory: 2 GB RAM Graphics: Compatible OpenGLR Storage: 800 MB available space,Minimum: OS: Mac OS X 10.10 or better Processor: Intel Core2 Duo or better Memory: 2 GB RAM Graphics: Compatible OpenGLR Storage: 800 MB available space,,0,
